file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\test\java\org\geoserver\security\GeoServerCustomSecurityProviderTest.java,org.geoserver.security.GeoServerCustomSecurityProviderTest,class,5,5,0,5,3,4,0,8,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,1,0,0,0,1,0,30,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\main\java\org\geoserver\wfs\xml\v1_1_0\XmlSchemaEncoder.java,org.geoserver.wfs.xml.v1_1_0.XmlSchemaEncoder$V10,innerclass,4,4,0,4,2,5,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,15,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\main\java\org\geoserver\wfs\xml\v1_1_0\XmlSchemaEncoder.java,org.geoserver.wfs.xml.v1_1_0.XmlSchemaEncoder$V11,innerclass,3,3,0,3,1,5,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\main\java\org\geoserver\wps\xml\WPSConfiguration.java,org.geoserver.wps.xml.WPSConfiguration,class,8,11,3,8,2,2,0,6,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,1,0,1,0,0,21,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\config\util\XStreamPersister.java,org.geoserver.config.util.XStreamPersister$GridGeometry2DConverter,innerclass,14,14,0,14,21,3,0,35,6,0.0,0.0,0.0,4,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,14,114,2,5,0,0,0,26,11,33,3,21,4,0,0,0,61,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\vfny\geoserver\global\xml\GMLSchemaTranslator.java,org.vfny.geoserver.global.xml.MultiLineStringPropertyElement,class,2,3,1,2,14,2,0,0,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,44,13,0,4,0,0,8,0,0,6,0,1,0,0,0,21,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\vectortiles\src\main\java\org\geoserver\wms\topojson\TopoGeom.java,org.geoserver.wms.topojson.TopoGeom$MultiLineString,innerclass,2,2,0,2,3,2,0,2,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,1,0,2,0,1,0,0,0,0,10,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\test\java\org\geoserver\wms\wms_1_3\CapabilitiesSystemTest.java,org.geoserver.wms.wms_1_3.CapabilitiesSystemTest,class,16,16,0,16,9,3,0,45,28,0.0,0.0,0.0,8,0,6,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,2,139,0,0,0,1,2,64,2,37,6,24,1,1,0,0,241,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\test\java\org\geoserver\wms\map\RawMapTest.java,org.geoserver.wms.map.RawMapTest,class,4,4,0,4,1,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,1,2,0,2,0,0,0,0,22,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\ows\src\test\java\org\geoserver\ows\TestBufferStrategy.java,org.geoserver.ows.TestBufferStrategy,class,5,6,1,5,8,1,0,2,3,0.33333334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,27,5,0,2,0,2,1,2,5,1,2,1,0,0,0,65,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\legendgraphic\RasterLayerLegendHelper.java,org.geoserver.wms.legendgraphic.RasterLayerLegendHelper,class,19,22,3,19,35,1,0,64,3,0.6458333,0.0,0.0,6,0,2,2,1,1,5,0,0,1,8,1,0,8,0,0,1,0,18,139,4,3,17,1,2,11,40,38,8,30,4,0,0,0,136,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\main\java\org\geoserver\wfs\xml\v1_1_0\XmlSchemaEncoder.java,org.geoserver.wfs.xml.v1_1_0.XmlSchemaEncoder$V20,innerclass,3,3,0,3,3,5,0,1,1,0.5,0.0,0.0,2,0,1,0,1,0,3,0,0,0,1,1,0,0,0,1,0,0,0,13,1,0,0,0,0,2,0,1,0,1,0,0,0,0,25,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\ows\src\main\java\org\geoserver\ows\xml\v1_0\TelephoneTypeBinding.java,org.geoserver.ows.xml.v1_0.TelephoneTypeBinding,class,4,5,1,4,4,2,0,0,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,15,3,0,0,0,0,0,0,1,0,1,0,0,0,0,59,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\security\SecurityLogsPanel.java,org.geogig.geoserver.web.security.SecurityLogsPanel$StackTracePanel,innerclass,3,3,0,3,2,2,0,2,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,11,0,0,1,0,0,1,1,2,0,2,1,0,0,0,17,9,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\svg\BatikSVGMap.java,org.geoserver.wms.svg.BatikSVGMap,class,3,5,2,3,3,2,0,2,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,1,0,0,0,0,19,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\notification\src\main\java\org\geoserver\notification\INotificationCatalogListener.java,org.geoserver.notification.INotificationCatalogListener,interface,2,7,5,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\vfny\geoserver\global\xml\XMLSchemaTranslator.java,org.vfny.geoserver.global.xml.UnsignedLongElement,class,1,2,1,1,13,2,0,0,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,4,0,0,8,0,0,6,0,1,0,0,0,17,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\WMSAdminPage.java,org.geoserver.wms.web.WMSAdminPage$InterpolationRenderer,innerclass,3,3,0,3,2,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,16,2,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\mbtiles\src\main\java\org\geoserver\mbtiles\gs\wps\MBTilesProcess.java,org.geoserver.mbtiles.gs.wps.MBTilesProcess,class,20,21,1,20,43,1,0,52,1,0.52380955,0.0,0.0,3,1,3,0,0,0,3,0,0,0,7,4,2,5,0,0,4,0,2,178,3,5,23,3,1,58,18,33,7,28,5,0,0,0,138,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\main\java\org\geoserver\security\filter\GeoServerExceptionTranslationProvider.java,org.geoserver.security.filter.GeoServerExceptionTranslationProvider,class,6,6,0,6,3,3,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,24,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\repository\DirectoryChooser.java,org.geogig.geoserver.web.repository.DirectoryChooser$DirectoryDataView$Anonymous6,anonymous,1,1,0,1,3,1,0,3,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,15,3,0,0,0,0,1,1,2,1,2,2,0,0,0,16,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\StyleAdminPanel.java,org.geoserver.wms.web.data.StyleAdminPanel$Anonymous1,anonymous,2,2,0,2,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,1,0,0,2,0,2,0,2,1,0,0,0,12,-1,1
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\StyleAdminPanel.java,org.geoserver.wms.web.data.StyleAdminPanel$Anonymous5,anonymous,1,1,0,1,2,1,0,4,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,0,0,1,0,0,0,1,1,0,1,0,0,0,0,16,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\core\src\main\java\org\geoserver\web\data\store\StoreChoiceRenderer.java,org.geoserver.web.data.store.StoreChoiceRenderer,class,2,2,0,2,2,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,1,0,0,0,0,0,0,0,0,14,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\StyleAdminPanel.java,org.geoserver.wms.web.data.StyleAdminPanel$Anonymous4,anonymous,1,1,0,1,2,1,0,4,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,0,0,1,0,0,0,1,1,0,1,0,0,0,0,16,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\StyleAdminPanel.java,org.geoserver.wms.web.data.StyleAdminPanel$Anonymous3,anonymous,2,2,0,2,1,1,0,4,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,6,0,0,0,0,0,1,1,1,0,1,0,0,0,0,13,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\StyleAdminPanel.java,org.geoserver.wms.web.data.StyleAdminPanel$Anonymous2,anonymous,0,0,0,0,2,1,0,2,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,2,0,0,0,0,0,1,1,0,1,0,0,0,0,14,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\repository\DirectoryChooser.java,org.geogig.geoserver.web.repository.DirectoryChooser$DirectoryDataView$Anonymous7,anonymous,0,0,0,0,2,1,0,3,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,11,2,0,1,0,0,0,2,3,0,3,2,0,0,0,21,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\StyleAdminPanel.java,org.geoserver.wms.web.data.StyleAdminPanel$Anonymous9,anonymous,7,7,0,7,3,1,0,21,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,26,0,0,1,1,0,3,1,3,0,3,2,0,0,0,33,-1,1
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\repository\DirectoryChooser.java,org.geogig.geoserver.web.repository.DirectoryChooser$DirectoryDataView$Anonymous8,anonymous,7,7,0,7,6,1,0,12,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,52,0,0,1,1,0,9,3,11,1,10,2,3,0,0,40,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\test\java\org\geoserver\catalog\SchemaMappingTest.java,org.geoserver.catalog.SchemaMappingTest,class,7,8,1,7,6,3,0,13,15,0.0,0.0,0.0,6,0,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,10,3,4,0,4,0,0,0,0,34,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\security\jdbc\src\test\java\org\geoserver\security\jdbc\JDBCConnectAuthProviderTest.java,org.geoserver.security.jdbc.JDBCConnectAuthProviderTest,class,14,15,1,14,12,2,0,39,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,116,1,0,3,3,0,35,3,35,0,23,2,0,0,0,60,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\StyleAdminPanel.java,org.geoserver.wms.web.data.StyleAdminPanel$Anonymous8,anonymous,15,15,0,15,10,1,0,44,1,1.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,75,0,0,4,3,0,9,1,18,2,15,3,0,0,0,68,-1,2
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\animate\FrameCatalogVisitor.java,org.geoserver.wms.animate.FrameCatalogVisitor,class,7,11,4,7,14,1,0,16,0,0.375,0.0,0.0,4,0,2,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,59,2,1,6,1,1,2,6,14,2,11,2,0,0,0,91,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\importer\web\src\main\java\org\geoserver\importer\web\EnabledStoresModel.java,org.geoserver.importer.web.EnabledStoresModel,class,4,5,1,4,6,2,0,7,0,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,21,1,1,1,0,0,0,0,3,0,3,2,0,0,0,14,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\data\StyleAdminPanel.java,org.geoserver.wms.web.data.StyleAdminPanel$Anonymous6,anonymous,3,3,0,3,1,1,0,2,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,14,1,0,0,0,0,1,1,2,0,2,0,1,0,0,15,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geofence\src\main\java\org\geoserver\geoserver\authentication\filter\GeoFenceAuthFilter.java,org.geoserver.geoserver.authentication.filter.GeoFenceAuthFilter$BasicUser,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,8,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\wps-download\src\main\java\org\geoserver\wps\gs\download\LimitedImageOutputStream.java,org.geoserver.wps.gs.download.LimitedImageOutputStream,class,3,5,2,3,8,2,0,4,11,0.6666667,0.0,0.0,7,0,5,1,1,0,6,1,0,0,3,0,0,3,0,0,0,0,0,32,1,0,0,0,0,0,0,3,0,3,1,0,0,0,88,1024,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wfs\src\main\java\org\geoserver\wfs\InsertElementHandler.java,org.geoserver.wfs.InsertElementHandler,class,29,30,1,29,26,2,0,57,11,0.6666667,0.0,0.0,6,0,5,0,0,1,6,0,0,0,2,1,0,1,0,1,0,0,3,125,2,6,8,2,0,9,1,45,3,40,6,0,0,0,118,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\test\java\org\geoserver\wps\jts\BeanProcessFactoryTest.java,org.geoserver.wps.jts.BeanProcessFactoryTest$BeanProcessFactory,innerclass,5,5,0,5,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\security\ldap\src\main\java\org\geoserver\security\ldap\LDAPUtils.java,org.geoserver.security.ldap.LDAPUtils,class,8,29,21,8,4,1,0,9,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,1,0,1,0,0,4,0,3,1,2,0,0,53,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\web\RepositoriesPage.java,org.geogig.geoserver.web.RepositoriesPage,class,8,15,7,8,2,2,0,4,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,15,1,0,0,0,0,4,0,2,0,2,0,0,0,0,19,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\security\oauth2-google\src\main\java\org\geoserver\web\security\oauth2\GoogleOAuth2AuthProviderPanelInfo.java,org.geoserver.web.security.oauth2.GoogleOAuth2AuthProviderPanelInfo,class,4,4,0,4,1,2,0,3,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,28,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\ncwms\src\main\java\org\geoserver\wms\style\PaletteStyleHandler.java,org.geoserver.wms.style.PaletteStyleHandler,class,8,10,2,8,10,2,0,12,21,0.85714287,0.0,0.0,7,0,5,0,1,1,7,0,0,0,3,3,2,0,0,1,3,0,2,45,6,0,0,3,0,6,1,7,1,7,3,0,0,0,68,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\monitor\core\src\main\java\org\geoserver\monitor\ows\wfs\LockFeatureHandler.java,org.geoserver.monitor.ows.wfs.LockFeatureHandler,class,4,5,1,4,5,3,0,3,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,3,1,1,0,0,6,0,2,0,2,1,0,0,0,23,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\wms\src\main\java\org\geoserver\wms\web\publish\StyleNameComparator.java,org.geoserver.wms.web.publish.StyleNameComparator,class,1,2,1,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\importer\core\src\main\java\org\geoserver\importer\transform\TransformChain.java,org.geoserver.importer.transform.TransformChain,class,8,29,21,8,28,1,0,20,0,0.6904762,0.0,0.0,14,0,11,1,2,0,13,0,0,0,3,2,0,1,1,1,1,0,1,90,7,6,1,2,0,2,2,8,1,6,2,0,0,0,62,1025,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geogig\src\main\java\org\geogig\geoserver\security\SecurityLogger.java,org.geogig.geoserver.security.SecurityLogger$CloneOpMessageBuilder,innerclass,2,2,0,2,2,2,0,5,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,11,10,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\test\java\org\geoserver\wms\decoration\MapDecorationLayoutTest.java,org.geoserver.wms.decoration.MapDecorationLayoutTest,class,6,7,1,6,7,1,0,4,21,0.0,0.0,0.0,7,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0,0,0,0,0,262,13,0,13,0,1,1,0,28,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\gwc\src\main\java\org\geoserver\gwc\web\gridset\GridSetsPage.java,org.geoserver.gwc.web.gridset.GridSetsPage$SelectionRemovalLink$Anonymous2,anonymous,7,7,0,7,7,1,0,17,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,37,2,1,2,1,0,1,1,8,0,8,2,0,0,0,45,-1,1
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\test\java\org\geoserver\wms\featureinfo\RenderingBasedFeatureInfoTest.java,org.geoserver.wms.featureinfo.RenderingBasedFeatureInfoTest,class,21,22,1,21,26,3,0,50,268,0.9166667,0.0,0.0,24,0,22,1,1,0,24,0,0,0,4,4,3,1,0,0,1,0,1,312,0,1,0,1,0,196,93,120,46,98,1,2,0,0,216,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\authkey\src\main\java\org\geoserver\security\web\AuthenticationKeyMapperChoice.java,org.geoserver.security.web.AuthenticationKeyMapperChoice,class,5,6,1,5,2,3,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,40,0,0,0,0,0,0,1,1,0,1,0,0,2,0,21,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\wps\wps-core\src\main\java\org\geoserver\wps\ppio\XStreamPPIO.java,org.geoserver.wps.ppio.XStreamPPIO$UppercaseTagMapper,innerclass,2,2,0,2,7,2,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,35,6,0,0,1,0,0,6,3,2,3,2,0,0,0,19,12,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\wms\src\main\java\org\geoserver\wms\georss\GeoRSSTransformerBase.java,org.geoserver.wms.georss.GeoRSSTransformerBase,class,6,12,6,6,1,3,2,1,0,0.6666667,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,2,0,0,2,1,1,0,0,210,0,0,0,0,0,1,0,4,0,3,0,0,2,0,37,1025,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geofence-server\src\main\java\org\geoserver\geofence\web\GeofenceServerPage.java,org.geoserver.geofence.web.GeofenceServerPage$Anonymous1,anonymous,3,3,0,3,1,1,0,2,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,18,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\inspire\src\main\java\org\geoserver\inspire\web\InspireAdminPanel.java,org.geoserver.inspire.web.InspireAdminPanel$Anonymous2,anonymous,1,1,0,1,2,1,0,1,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,12,2,0,0,0,0,1,1,4,1,4,0,0,0,0,20,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geofence-server\src\main\java\org\geoserver\geofence\web\GeofenceServerPage.java,org.geoserver.geofence.web.GeofenceServerPage$Anonymous2,anonymous,2,2,0,2,1,1,0,3,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geofence-server\src\main\java\org\geoserver\geofence\web\GeofenceServerPage.java,org.geoserver.geofence.web.GeofenceServerPage$Anonymous3,anonymous,6,6,0,6,4,1,0,5,1,1.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,0,13,2,0,1,0,0,0,2,1,0,1,1,0,0,0,25,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\community\geofence-server\src\main\java\org\geoserver\geofence\web\GeofenceServerPage.java,org.geoserver.geofence.web.GeofenceServerPage$Anonymous4,anonymous,6,6,0,6,5,1,0,10,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,21,2,0,1,0,1,0,2,3,1,3,1,0,0,0,22,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\inspire\src\main\java\org\geoserver\inspire\web\InspireAdminPanel.java,org.geoserver.inspire.web.InspireAdminPanel$Anonymous1,anonymous,1,1,0,1,1,1,0,3,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\extension\printing\src\main\java\org\geoserver\printing\PrintDemoPage.java,org.geoserver.printing.PrintDemoPage,class,5,7,2,5,1,2,0,3,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,7,1,1,0,1,0,0,0,0,31,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\demo\src\main\java\org\geoserver\web\crs\DynamicCrsMapResource.java,org.geoserver.web.crs.DynamicCrsMapResource$Anonymous1,anonymous,6,6,0,6,5,1,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,3,1,0,4,2,11,0,9,2,0,0,0,37,-1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\web\gwc\src\main\java\org\geoserver\gwc\web\layer\UnconfiguredCachedLayersProvider.java,org.geoserver.gwc.web.layer.UnconfiguredCachedLayersProvider$UnconfiguredTileLayerDetachableModel,innerclass,10,10,0,10,3,2,0,9,0,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,1,0,2,0,0,1,0,0,20,2,0,1,0,0,0,1,8,0,8,1,0,0,0,36,2,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\main\src\test\java\org\geoserver\data\test\PropertyDataStoreRelativeUrlTest.java,org.geoserver.data.test.PropertyDataStoreRelativeUrlTest,class,7,7,0,7,1,3,0,21,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,0,5,0,5,0,0,0,0,35,1,0
C:\Geo\geoserver-2.12.1\geoserver-2.12.1\src\ows\src\main\java\org\geoserver\ows\DirectInvocationService.java,org.geoserver.ows.DirectInvocationService,interface,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0
